,ztfname,redshift,redshift_err,source,t0,x0,x1,c,t0_err,x0_err,x1_err,c_err,cov_t0_x0,cov_t0_x1,cov_t0_c,cov_x0_x1,cov_x0_c,cov_x1_c,mwebv,mwr_v,mwebv_err,fitprob,ra,dec,sn_type,sub_type,lccoverage_flag,fitquality_flag,iau_name,frac_fitted
2888,ZTF20abjwvdh,0.04715631,0.00612719,z_snid,59053.72782836944,0.003074678,0.057121702,-0.03942243,0.08458503,0.000100717,0.1049860398378042,0.03119494,7.224809379267397e-07,-0.000264861,-0.000287884,-2.20E-06,-2.60E-06,-2.64E-05,0.090781094,3.1,0,0.5691336936095802,268.60487,15.618027,snia-cosmo,99aa,1,1,2020oil,100
2889,ZTF20abjxrhg,0.07991174,0.00308707,z_snid,59051.05946291334,0.000748336,1.1682540644483437,0.006222915,0.153008581,2.478101391518745e-05,0.1814241514585097,0.032688317,-9.51E-08,0.00291215,-0.000128121,-1.08E-06,-6.54E-07,0.000111559,0.1286447319200137,3.1,0,0.9956332206020998,298.438544,58.390384,snia-cosmo,norm,1,1,2020ohb,100
2890,ZTF20abjxwga,0.06503484,1.343e-05,z_gal,59050.07638218648,0.001259516,0.3812941211934462,-0.065406021,0.1755236722237896,3.957359809670096e-05,0.1072835750582778,0.029767448,-6.70E-07,-0.009068057,0.000233446,-1.45E-07,-9.91E-07,-0.000363679,0.02629721,3.1,0,0.9169487546269478,324.545713,6.741029,snia-cosmo,norm,1,1,2020oms,100
2891,ZTF20abkacis,0.06355637,1.073e-05,z_gal,59055.83737887761,0.001288354,0.6681028670584629,-0.05408909,0.048583797,3.746437402654224e-05,0.054105499,0.025269243,1.083861494158142e-07,-0.000379464,-7.28E-05,-1.24E-07,-8.20E-07,-3.19E-05,0.010666586,3.1,0,0.9999999999980947,237.429428,38.995,snia-cosmo,norm,1,1,2020orf,100
2892,ZTF20abkcril,0.0515988,1.115e-05,z_gal,59048.70088592507,0.001093958,-0.262022031,0.059424363,0.1386908320200746,3.575377915045891e-05,0.097561934,0.030571473,-4.84E-07,-0.004063441,5.73485346655165e-05,-3.04E-07,-9.24E-07,-0.000171204,0.092564187,3.1,0,0.9968295841611964,323.040087,13.818921,snia-cosmo,norm,1,1,2020ofy,100
2893,ZTF20abkdpsy,0.02223202,0.00281603,z_snid,59054.54590024221,0.009240389,1.135982703090913,-0.074782256,0.1140624166800989,0.000301318,0.07971898,0.030121412,3.475592767049886e-07,-0.003822877,-0.000111021,-4.27E-07,-7.86E-06,-0.000280143,0.2173551020775942,3.1,0,0.9986935233946022,328.123802,42.906817,snia-cosmo,91t,1,1,2020oij,100
2894,ZTF20abkdxng,0.04716493,1.076e-05,z_gal,59051.71214108482,0.00244923,0.1431337493276369,-0.130235314,2.149495490215486,0.000742805,7.478605887911019,0.2257500278540766,-0.000198462,-19.25465449,-0.060267875,0.000897076,-0.000165814,0.2770910123454085,0.008858243,3.1,0,0.9649621471861866,171.041862,61.165914,snia-cosmo,norm,0,0,2020oha,100
2895,ZTF20abkfhzy,0.04779473,0.0014605,z_SEDm,59053.08809717822,0.001538805,0.8850999952794734,0.1093306836550558,0.1135872792510781,5.211177535734666e-05,0.1203413864050563,0.030991718,-8.94E-08,-0.002204306,-5.62E-05,-1.35E-06,-1.39E-06,0.000235084,0.2297379130578506,3.1,0,0.2790611281656893,297.960908,42.593745,snia-cosmo,norm,1,1,2020omw,100
2896,ZTF20abkgypx,0.068274,2.236e-05,z_gal,59054.41300877668,0.000868908,0.6321730495059114,0.065599482,0.1538719741038221,3.286196415264061e-05,0.1995866574340843,0.034704051,3.5723393960255645e-07,0.004134938,-0.000704943,-2.44E-06,-9.56E-07,0.001051858,0.1688893443314977,3.1,0,0.5257754743017293,281.102642,22.218341,snia-cosmo,norm,1,1,2020pow,100
2897,ZTF20abkhhjn,0.03929385,1.414e-05,z_gal,59029.8,0.002228456,-0.017904129,0.1952544991418203,9.340919745107383,0.000393768,2.6013434921327474,0.075723524,-0.00025121,-1.799861195,-0.041115998,0.000942661,1.948859576647096e-05,0.1673929525044004,0.058085945,3.1,0,0,316.982478,-25.661349,snia-cosmo,norm,0,0,2020msl,100
2898,ZTF20abkhibz,0.0621384,0.00162408,z_SEDm,59024.6,0.001010084,0.067365632,0.074874504,7.718463128552685,0.000153992,0.7506092448119692,0.1034830309982865,-1.17E-09,1.9839825361744327e-05,1.1397125324908933e-06,-0.000105252,-1.54E-05,0.064971358,0.03491151,3.1,0,0.7438335786507874,310.545717,-22.118517,snia,,0,0,2020mbl,100
2899,ZTF20abkhjdq,0.03739495,0.00310846,z_snid,59023.13980041677,0.002696617,-0.418032858,0.1330162859067432,3.9930088522669394,0.000719614,1.0749538122566236,0.1529355764093838,-0.002566601,-3.906967381,0.5277800783998382,0.000484294,-0.000109148,-0.099065513,0.047656254,3.1,0,0.7995266342987157,306.225322,-21.689937,snia,,0,0,2020lyt,100
2900,ZTF20abkhtbc,0.0311749,1.414e-05,z_gal,58989.05331,,,,,,,,,,,,,,0.030810455,3.1,0,,325.404002,-26.592241,snia,,,,2020ibo,
2901,ZTF20abkloyg,0.08003104,1.122e-05,z_gal,59054.50111489925,0.000546864,-0.575610539,-0.037160053,0.1270344509212009,1.715279754194507e-05,0.1777167669359129,0.028696506,2.218391641098034e-07,-0.00244599,-0.000280416,-6.09E-07,-4.14E-07,0.000411652,0.008591606,3.1,0,0.7688525489728443,213.097827,42.660621,snia-cosmo,norm,1,1,2020opw,100
2902,ZTF20abkrwdu,0.07290127,0.0032249,z_snid,59052.24940110148,0.000784446,0.6934240250320576,0.007308752,0.1933951034079655,2.9385344387137237e-05,0.2468373132445392,0.035467496,4.134526093134472e-07,0.007348451,-0.000656409,-2.48E-06,-8.41E-07,0.000784572,0.1486383318647977,3.1,0,0.9944290487785062,301.124324,9.333435,snia,,1,1,2020oyd,100
2903,ZTF20abkwacw,0.12512737,0.00317648,z_snid,59048.98951408642,0.000367258,0.2786267196487179,-0.156784838,0.4172222070410498,1.4901482160049273e-05,0.3304880164647827,0.040879886,1.3008646551787876e-07,-0.078010063,-0.001187447,-1.69E-06,-4.84E-07,0.001530254,0.1149920897959519,3.1,0,0.035534567,341.523154,7.61723,snia-cosmo,norm,1,1,2020poc,100
2904,ZTF20abkwvgc,0.08375416,0.00460027,z_snid,59055.43305057922,0.000802874,0.004821978,-0.082728138,0.084632451,2.439028782914707e-05,0.122240684,0.02778685,2.268627573312406e-07,0.002085099,-0.000225521,-4.48E-07,-5.72E-07,9.499496886465404e-05,0.015409585,3.1,0,0.98569823,215.311177,25.649413,snia-cosmo,norm,1,1,2020oqp,100
2905,ZTF20abkxion,0.09118597,0.00359201,z_snid,59045.90893090947,0.000422585,-2.41328013,-0.399999986,0.3903570850416145,1.0243681795392933e-05,0.3958344260792761,0.2373689199599458,-5.35E-07,-0.016089588,-1.24E-08,-6.96E-07,5.2286377630715714e-11,7.391835829416357e-09,0.016421306,3.1,0,0.043599913,220.959155,29.022787,snia-cosmo,norm,0,0,2020qah,100
2906,ZTF20abkzhpk,0.0641112,1.426e-05,z_gal,59058.00988417401,0.000594359,1.1643748186760834,0.2049780048744149,0.074015574,1.7936064051532604e-05,0.078851836,0.02602953,1.4813023837145154e-08,-0.000405633,-1.33E-05,-1.56E-07,-4.07E-07,4.266570975971987e-05,0.029356773,3.1,0,0.282744244,267.484677,44.65789,snia,,1,1,2020pnp,100
2907,ZTF20ablagfg,0.08688791,0.00365548,z_snid,59054.89093,0.00060785,0.7727719684758256,0.055322858,0.3054753186297603,2.2665638815371912e-05,0.3997043097172933,0.038739949,-1.18E-07,0.065768025,0.001006367,-2.91E-06,-6.92E-07,0.003624996,0.087892343,3.1,0,0.9286124554291816,294.845926,-18.029619,snia,,1,1,2020ooz,100
2908,ZTF20ableiem,0.01560413,1.414e-05,z_gal,59054.33892174501,0.013933776,-1.628351959,-0.009037157,0.075281247,0.000499922,0.059295314,0.031608746,1.3603050243526397e-06,-0.001105338,-9.91E-05,-6.33E-06,-1.39E-05,0.00014321,0.049264869,3.1,0,0.002661907,17.098333,33.133687,snia-cosmo,norm,1,1,2020orw,100
2909,ZTF20ablhlio,0.03496015,1.031e-05,z_gal,59021.15704,0.001214847,0.1587478467730984,0.270491781,7.919776699,0.000464788,1.1517404719581927,0.1689458079046604,-0.003591859,-9.005472596,1.034080236623953,0.000282435,-7.40E-05,-0.075117424,0.011015496,3.1,0,0.3601875121484438,202.147635,42.272308,snia,,0,0,2020lon,100
2910,ZTF20ablkswc,0.07776477,0.00406725,z_snid,59053.41213393047,0.000647458,-0.69242712,0.020001203,0.1242904296050255,2.0534939057097765e-05,0.1205688306381084,0.031028978,-1.44E-07,-0.002070796,0.000154693,-1.99E-07,-5.30E-07,-0.000258849,0.086477219,3.1,0,0.006672769,334.790343,5.558786,snia,,1,1,2020pld,100
2911,ZTF20ablnjvp,0.05381232,1.043e-05,z_gal,59058.37149298243,0.001410792,0.2854780069861928,0.064327751,0.076725012,4.428028703473144e-05,0.096847351,0.027645862,-3.91E-08,-0.000354733,5.039535077377562e-05,-8.03E-07,-1.06E-06,0.000211505,0.051654372,3.1,0,6.48313565369546e-09,248.217835,13.503317,snia,,1,0,2020oye,100
2912,ZTF20abloktg,0.11078412,0.00288617,z_snid,59054.847222136574,0.000380943,0.6729537801314006,-0.023925803,0.1900317770632682,1.4242178057326536e-05,0.2478236796576792,0.038426587,-1.03E-07,0.01243604,9.074817468949034e-05,-1.38E-06,-4.15E-07,0.000921686,0.067024179,3.1,0,0.071500883,268.64554,19.695565,snia-cosmo,norm,1,1,2020pir,100
2913,ZTF20ablqbvc,0.04900465,1.27e-05,z_gal,59059.88557043165,0.001248057,0.6026766100074756,0.1021425580846214,0.1204545978871465,4.15233930844682e-05,0.1199571075795994,0.031001242,-8.88E-08,7.913895586531317e-05,8.549048397269763e-05,-7.10E-07,-1.09E-06,-0.000105494,0.062363633,3.1,0,0.6759344370927618,320.311863,1.24167,snia-cosmo,norm,1,1,2020piu,100
2914,ZTF20ablstba,0.05069463,1.027e-05,z_gal,59064.09590087027,0.001641514,0.3668733450330239,0.062261328,0.1888706254540011,5.8228574936185695e-05,0.1914309570553381,0.03115409,2.4275502253007763e-06,0.008423741,-0.001849545,-1.82E-06,-1.59E-06,-6.35E-05,0.011638986,3.1,0,0.145296852,196.12242,38.253211,snia-cosmo,norm,1,1,2020pks,100
2915,ZTF20ablvukx,0.07217674,0.00635059,z_snid,59057.36993650931,0.000802813,-0.314856136,0.014294996,0.5891771757123934,3.7348017614945454e-05,0.9592384423130124,0.043719204,-7.95E-06,0.5397319354056831,0.011894828,-1.67E-05,-1.43E-06,0.021302195,0.040161459,3.1,0,0.004069591,338.928787,-16.596919,snia-cosmo,norm,1,1,2020ppd,100
2916,ZTF20ablxtlp,0.03881867,1.739e-05,z_gal,59056.50118948753,0.00123185,-2.728016974,0.135327058,0.1546586431650212,4.7408251545559424e-05,0.1544793686911207,0.0376214,-1.10E-07,-1.19E-06,-0.000430781,-1.42E-06,-1.48E-06,0.000261371,0.031464275,3.1,0,0.000173629,9.899881,6.664122,snia-cosmo,norm,1,1,2020ppe,100
2917,ZTF20abmapla,0.06156439,1.444e-05,z_gal,59060.769390187896,0.00126733,0.5773061894307172,-0.028941552,0.1374992893543094,5.915979864254872e-05,0.2488482193938831,0.039318764,-7.82E-07,0.008198101,0.000796936,-9.66E-06,-2.07E-06,0.005086728,0.103258014,3.1,0,0.9792466563134136,320.875721,-7.678921,snia-cosmo,norm,1,1,2020pmi,100
2918,ZTF20abmarcv,0.11737036,0.00327567,z_snid,59056.75921577996,0.000470091,0.6489126474780548,-0.036846993,0.2023799495327694,1.8373996842183365e-05,0.2281091769376383,0.038413112,-4.49E-07,0.013267394,0.000900372,-1.33E-06,-5.85E-07,0.000537265,0.068007729,3.1,0,0.8414965488078905,311.320942,7.113461,snia,,1,1,2020ppc,100
2919,ZTF20abmbxrq,0.08586308,0.00375366,z_snid,59059.06509816406,0.000522606,0.6370089415620497,-0.01751562,0.2851186799598508,2.1787948239594213e-05,0.2376544704495107,0.039339335,-1.65E-06,-0.015287409,0.003426811,-1.40E-06,-7.34E-07,0.000596943,0.068695967,3.1,0,0.036920274,334.875731,-3.513239,snia-cosmo,norm,1,1,2020pxy,100
2920,ZTF20abmbycd,0.0643268,0.0035,z_snid,59058.794754881696,0.000816159,-1.577588759,0.1283972253737335,0.1004321243926824,2.698998885762116e-05,0.097657577,0.030790625,1.9175460550142048e-07,-0.003048599,-0.000252344,-4.71E-07,-7.11E-07,0.000136376,0.06963565,3.1,0,0.04635514,355.348623,34.506599,snia-cosmo,norm,1,1,2020pre,100
2921,ZTF20abmcwll,0.05766323,0.00010389,z_gal,59034.38471478327,0.001310381,-0.307908854,-0.039442294,1.6159889898335678,0.000220989,0.5552262848842531,0.099183878,-0.000257489,-0.329558303,0.098616172,-4.05E-05,-2.12E-05,0.021454231,0.025579328,3.1,0,0.4577332893244411,1.354855,-18.072668,snia,,0,0,2020nqd,100
2922,ZTF20abmcwtd,0.07759942,1.125e-05,z_gal,59052.43257,0.000539836,1.318770156761862,0.1004513596307566,0.5136238307277381,2.1074836106133813e-05,0.3116550614160542,0.038345112,-2.52E-06,-0.095476765,0.004393145,2.394981048578704e-08,-6.58E-07,-0.002601848,0.023267858,3.1,0,0.8153059967671503,7.857152,-12.456772,snia-cosmo,norm,1,1,2020pmy,100
2923,ZTF20abmcxct,0.03014085,0.00015044,z_gal,59059.241863572686,0.004506787,-0.09705931,-0.000638073,0.1219555769166618,0.000169373,0.1554983322141919,0.035631802,2.6088088945403856e-06,-0.001401401,5.64034311348861e-05,-9.96E-06,-4.94E-06,0.000969402,0.021529121,3.1,0,0.5845394391216465,359.539796,-19.514329,snia-cosmo,norm,1,1,2020pna,100
2924,ZTF20abmcyox,0.07419781,1.2e-05,z_gal,59049.42124899568,0.000935794,0.4039263020514476,-0.103869824,0.6137206572675495,3.713031553627139e-05,0.298971378,0.036581848,-1.03E-05,-0.123760482,0.006509924,1.7794340225680074e-06,-1.10E-06,-0.002435044,0.03367896,3.1,0,0.8874364387460696,13.158045,-9.226347,snia-cosmo,norm,0,1,2020pmf,100
2925,ZTF20abmddts,0.05845395,1.908e-05,z_gal,59054.33159700623,0.000168993,-3.063976413,0.4722583361711465,0.2015840901985939,7.992082435195688e-06,0.2278649217197905,0.042969973,1.2498461063432134e-07,-6.72E-05,-0.000857807,-2.95E-07,-2.96E-07,3.582768198564862e-05,0.02431048,3.1,0,8.284353292050352e-05,21.434143,2.436232,snia-pec,91bg,1,0,2020pwu,100
2926,ZTF20abmdfcy,0.09345313,1.695e-05,z_gal,59057.31717437334,0.00046074,-1.743188793,-0.109836082,0.1044758586103853,1.538654812867097e-05,0.1141217143635631,0.033186535,2.9769391522843057e-07,0.000313573,-0.000728409,-3.11E-07,-4.20E-07,-4.20E-05,0.040448258,3.1,0,0.02315281,5.324878,21.0711,snia-cosmo,norm,1,1,2020psv,100
2927,ZTF20abmectx,0.08882251,0.00300832,z_snid,59050.65042,0.000540023,-0.182753252,-0.052670199,0.2558009450040117,1.8382142072016157e-05,0.1424016328061045,0.033518987,-3.63E-07,-0.014582361,-0.000298692,-2.30E-07,-5.00E-07,-0.000559768,0.060211727,3.1,0,0.2085916753439216,39.572329,41.449993,snia-cosmo,norm,1,1,2020prc,100
2928,ZTF20abmlxrx,0.09403627,0.00042286,z_nonSEDm,59075.091148211926,0.00290234,3.2014347798566214,-0.374468485,0.5827035397269356,0.002897302,9.026577661,0.086271965,-8.89E-05,0.058549761,0.010938302,-0.027879812,0.000173565,-0.616665432,0.020485129,3.1,0,0.011511574,349.191747,-23.310414,snia-pec,csm,0,0,2020onv,100
2929,ZTF20abmmkyv,0.06621913,0.00347023,z_snid,59059.92548322013,0.000986748,0.6044847763494549,0.016350856,0.2345605672817328,7.23223127262507e-05,0.2750586825501531,0.057554308,-6.50E-06,0.019875,0.00505544,-1.00E-05,-3.75E-06,0.003736262,0.1736944044297476,3.1,0,0.094177147,76.815298,65.552057,snia-cosmo,norm,0,1,2020qiz,100
2930,ZTF20abmmymj,0.05614592,0.00045729,z_nonSEDm,59063.23581263193,0.000855038,2.8893687828339543,0.1111443204156633,6.939374734629382,0.000784438,5.699549405729133,0.6085785390270275,0.047578582,-8456.951242,43.30276131,0.009787521,-0.000163234,8.906287038,0.1164017513070294,3.1,0,0,249.287252,-1.008589,snia-cosmo,norm,0,0,2020pqc,100
2931,ZTF20abmoans,0.03108456,1.358e-05,z_gal,59059.56180845261,0.002170122,-2.586293977,0.1221180568511623,0.091906905,7.51772434227924e-05,0.1683501447771322,0.03225566,-2.76E-07,0.006680427,-1.51E-05,-2.93E-06,-2.04E-06,0.000532902,0.014843754,3.1,0,0.5435435648303673,218.057381,28.601138,snia-cosmo,norm,1,1,2020ptj,100
2932,ZTF20abmsppe,0.05634231,1.414e-05,z_gal,59041.27328714244,0.000559997,-0.61559697,0.3517328074138952,2.6068924398205127,0.0001388,0.8784634252014808,0.1085475089276909,-0.000340854,0.5315816816169731,0.232728167,-5.90E-05,-1.43E-05,0.05147286,0.014250234,3.1,0,0.08496897,15.527032,-19.45488,snia,,0,0,2020npr,100
2933,ZTF20abmspyz,0.04353011,0.00014378,z_gal,59048.50859289599,0.002200927,-1.33323939,-0.039541017,0.5842114458901051,9.154287513593616e-05,0.4220212208021075,0.041036538,-1.45E-05,-0.127224548,-0.000720134,-2.61E-06,-2.91E-06,0.002341165,0.016323995,3.1,0,0.8598244527759615,17.865753,-17.368337,snia-cosmo,norm,1,1,2020onu,100
2934,ZTF20abmsqaa,0.09649102,0.0035,z_snid,59059.47248095821,0.000476247,0.8954701327500938,-0.048088409,0.6877691855661396,2.880903286931987e-05,0.6850137251104461,0.056416053,8.800984360977275e-06,-0.252207412,-0.012438037,-1.32E-05,-1.40E-06,0.020421758,0.015167431,3.1,0,0.098659613,19.226156,-15.519743,snia-cosmo,norm,0,1,2020pqr,100
2935,ZTF20abmsqpr,0.08243614,0.00294109,z_snid,59053.010956326965,0.000707262,0.2361872054731481,-0.042023816,0.4047081130374863,2.797374424285537e-05,0.6280101296102807,0.039730576,1.3369940958077924e-06,-0.033006861,-0.002882974,-5.87E-06,-8.69E-07,0.0021591,0.016752014,3.1,0,0.444585994,12.594714,-20.215565,snia-cosmo,norm,1,1,2020prg,100
2936,ZTF20abmsxxr,0.10181278,0.00362353,z_snid,59062.19572259039,0.000528898,0.5793438392040134,-0.12188963,0.1852175981803157,2.3380887301635307e-05,0.2800463991602967,0.039855551,5.718191384125572e-07,-0.003326766,-0.000798578,-3.80E-06,-7.88E-07,0.003979747,0.068335816,3.1,0,0.7559403141003148,18.464975,-6.358713,snia-cosmo,norm,1,1,2020qey,100
2937,ZTF20abmubmh,0.06352208,0.00300832,z_snid,59041.619978224655,0.000909518,-0.563154495,0.055045622,3.025497243932477,0.000143113,1.4412515910322845,0.085822185,-0.000395632,-4.005502478,0.2071705706468267,0.000144786,-1.14E-05,-0.074674013,0.014891893,3.1,0,0.5029867495904681,13.634054,-18.334879,snia,,0,0,2020obr,100
2938,ZTF20abmudrv,0.04577739,1.54e-05,z_gal,59064.28093346604,0.002219883,-0.00376295,-0.046174302,0.082235967,7.443794991883533e-05,0.100847247,0.030665056,2.878091554624212e-07,-0.001707586,-0.000114839,-2.28E-06,-1.97E-06,0.000524375,0.031780369,3.1,0,0.6294780395233202,18.300091,2.283884,snia-cosmo,norm,1,1,2020pst,100
2939,ZTF20abmxovj,0.08794838,0.00335596,z_snid,59060.55289564606,0.000519199,-0.570286843,0.032502394,0.0683612,1.5725258551812355e-05,0.089859838,0.027201898,8.1579777165641e-08,1.526205900078612e-05,-0.000186782,-1.95E-07,-3.66E-07,2.1603470672320844e-05,0.016423968,3.1,0,0.006645475,257.5514,55.644063,snia-cosmo,norm,1,1,2020pun,100
2940,ZTF20abmxstg,0.08396679,1.172e-05,z_gal,59063.247179878505,0.000613871,0.1067932442537521,0.005752969,0.095259009,1.997745124609064e-05,0.1519240000259523,0.031175935,-7.66E-08,0.004202534,3.352183853546657e-05,-8.43E-07,-5.23E-07,0.000590014,0.047491532,3.1,0,0.695428237,267.29418,59.746602,snia-cosmo,norm,1,1,2020pzx,100
2941,ZTF20abmxtnh,0.0585405,0.00012715,z_gal,59057.56578738661,0.000600565,-2.809550919,0.1045072785821123,0.1514981944092142,2.181740691715908e-05,0.192019542,0.034460985,-1.13E-07,-0.002999102,-1.60E-05,-9.10E-07,-6.34E-07,0.000697003,0.1650055871841261,3.1,0,0.09440249,295.410248,42.620347,snia-cosmo,norm/04gs,1,1,2020qbw,100
2942,ZTF20abmzfql,0.07701246,0.00362353,z_snid,59063.94918009584,0.000734779,0.9068292975791986,0.010216148,0.059725058,2.19447755454256e-05,0.075381034,0.026962912,6.311051110970865e-10,-9.22E-05,4.451591768076542e-06,-1.65E-07,-5.07E-07,-7.57E-05,0.038352444,3.1,0,0.4903175107096705,335.700906,23.631482,snia-cosmo,norm,1,1,2020pzv,100
2943,ZTF20abnbilr,0.0137862,5.758e-05,z_gal,,,,,,,,,,,,,,,0.3978873010835225,3.1,0,0.1666044594830353,67.358097,16.570693,snia-cosmo,norm,0,0,2020rxv,100
2944,ZTF20abnbpxq,0.02502064,1.414e-05,z_gal,59038.98306278009,0.009849904,-3.63941491,-0.399996228,1.3333507413008192,0.000809008,0.8087099441879284,1.1835936575515411,-0.000258277,-0.553432769,-8.79E-06,-0.00025117,-1.74E-07,2.875478067008697e-05,0.3810063187558463,3.1,0,0.9366848592753892,68.826839,17.195703,snia-cosmo,norm,0,0,,100
2945,ZTF20abndopb,0.06613246,0.00417732,z_snid,59063.15470069973,0.000680318,0.7588627315705024,0.082722939,0.1442068914220726,2.370428035460925e-05,0.184691506,0.03305688,7.644690840957666e-08,0.003596976,-0.00031125,-1.25E-06,-6.35E-07,0.000191944,0.068757236,3.1,0,0.045518126,272.278853,21.776891,snia,,1,1,2020qcf,100
2946,ZTF20abndzyc,0.06887172,0.00781857,z_snid,59063.295578037214,0.001156807,-0.415401628,-0.012134913,0.08873708,3.658400370169649e-05,0.087615275,0.030080271,2.0830064724004498e-08,-0.001361441,-0.00020001,-4.93E-07,-9.32E-07,5.212097809026031e-05,0.082052633,3.1,0,0.1441829544139843,282.210862,40.249427,snia-cosmo,norm,1,1,2020qcg,100
2947,ZTF20abnlsww,0.07402665,0.00308707,z_snid,59066.88362636299,0.000714918,2.3020622691241077,0.026520719,0.4956866069987882,3.6297082008386107e-05,0.5979986663328464,0.049012435,-1.68E-06,0.2103081655079675,-0.000601915,-9.99E-06,-9.95E-07,-0.002307483,0.063410657,3.1,0,0.8788652607991153,315.439287,-17.575755,snia-cosmo,91t,1,1,2020pyj,100
2948,ZTF20abnmahn,0.07950046,3.106e-05,z_gal,59061.08099045674,0.000582394,-1.15830611,-0.022687882,0.059527112,1.7666545543661627e-05,0.076567464,0.029499864,1.8161114504689137e-07,-0.000514114,-0.000297491,-1.17E-08,-4.40E-07,-0.00024729,0.060111789,3.1,0,2.3168234649231397e-05,331.744747,13.033309,snia-cosmo,norm,1,1,2020qci,100
2949,ZTF20abnnftk,0.02165318,1.14e-05,z_gal,59009.38568190652,,,,,,,,,,,,,,0.1197659082064916,3.1,0,,39.32329,7.293348,snia,,,,2020nej,
2950,ZTF20abnngbz,0.03210395,1.224e-05,z_gal,59028.86581709173,0.000467655,1.1111196352680046,0.3384834866336251,1.3449508924604745,4.970593028197739e-05,0.4888379198667156,0.066766728,-3.68E-05,-0.450815452,0.050231624,-1.27E-06,-2.90E-06,-0.008035901,0.024619094,3.1,0,0.005458186,37.978416,3.1256,snia,,0,0,,100
2951,ZTF20abnofwd,0.03986427,0.0031305,z_snid,59052.57231469412,0.003480236,-0.009748771,-0.232068762,0.3401223221117107,0.000269451,0.3345814702221015,0.061373957,2.405847838371641e-05,-0.077293181,-0.007211485,-5.83E-05,-1.60E-05,0.013383112,0.1634774264673477,3.1,0,0.9674128183227756,86.69226,57.024012,snia,,0,0,2020qyg,100
2952,ZTF20abnrdse,0.07158895,0.00410366,z_snid,59067.85429829801,0.000563103,-0.973929589,0.088971248,0.076115005,1.6501313075449663e-05,0.1014347355107969,0.025424578,1.543117501023389e-07,0.000853105,-0.000333268,-8.43E-08,-3.62E-07,-4.41E-05,0.012971593,3.1,0,3.2983149077305923e-10,240.007585,37.824881,snia,,1,0,2020qkw,100
2953,ZTF20abnvdem,0.07452261,0.00042612,z_nonSEDm,59055.65353320124,0.001010552,0.8169946785880378,-0.117177648,0.4817529980464314,3.6755083434619154e-05,0.2351734211276795,0.035312319,-5.15E-07,-0.077968665,-0.000675705,-1.13E-06,-1.03E-06,-0.000539203,0.1430646260278774,3.1,0,0.4959394714496381,43.962678,13.024819,snia-cosmo,norm,1,1,2020qax,100
2954,ZTF20abnwldu,0.1269689,1.272e-05,z_gal,59067.50929162425,0.000378187,0.9826800219005278,-0.095159143,0.084067425,1.2233551650241034e-05,0.1134045708335345,0.033768123,1.725207767958178e-09,0.000719097,-0.000151029,-3.29E-07,-3.48E-07,0.000206157,0.029504384,3.1,0,0.072484684,5.626831,26.702356,snia,,1,1,2020qkx,100
2955,ZTF20abnwozf,0.02518742,0.00019706,z_gal,59006.98563822326,,,,,,,,,,,,,,0.1403323479540767,3.1,0,,42.803614,13.191873,snia,,,,2020nvo,
2956,ZTF20abodgpt,0.07964139,0.0039598,z_snid,59066.86177260857,0.001173985,0.4824139107477742,-0.146026701,0.1616505533456802,3.917723598236e-05,0.1759573032992495,0.033636208,-4.21E-07,-0.00206875,-0.000125909,-1.88E-06,-1.05E-06,0.000700177,0.1987589405150034,3.1,0,0.9999999999344316,28.215173,51.09605,snia-cosmo,norm,1,1,2020qnl,100
2957,ZTF20aboquuv,0.04622164,0.00158846,z_SEDm,59070.89629796346,0.002592941,0.7789457669298617,-0.012340685,0.076161637,7.926772506481054e-05,0.075312389,0.027642256,-2.86E-07,-0.001214707,6.700910025904e-05,-2.70E-07,-1.89E-06,-0.000156661,0.064894379,3.1,0,0.4831261783127754,3.773382,43.343292,snia-cosmo,91t,1,1,2020qic,100
2958,ZTF20abotxgj,0.038247,1.076e-05,z_gal,59072.50737210352,0.003989334,0.6498103043530559,-0.058744182,0.2006007910349581,0.000225903,0.2950989584544409,0.043522743,8.362584111627368e-06,0.027854787,-0.00269699,-3.28E-05,-9.16E-06,0.004065867,0.012464463,3.1,0,0.8340658306389197,196.622842,36.276667,snia,,1,1,2020qjx,100
2959,ZTF20abowpvf,0.08373273,1.026e-05,z_gal,59069.42059347794,0.000803361,0.9562273697682834,-0.108338168,0.1387380838314129,2.6492571267543825e-05,0.1831283445188639,0.031960087,-3.78E-07,0.003139724,8.774140108947138e-05,-1.34E-06,-6.91E-07,0.0002674,0.030283763,3.1,0,0.5686594595278098,0.526773,-5.280671,snia-cosmo,norm,1,1,2020qmh,100
2960,ZTF20aboytyf,0.0734898,2.128e-05,z_gal,59056.31635305944,0.000931263,-0.536483777,-0.185142529,0.2525968958143494,0.000133152,0.2997452441370015,0.1058914566096575,-4.09E-06,0.005089087,0.002330579,-1.74E-05,-1.40E-05,0.01255054,0.028914733,3.1,0,0.5943602892446287,237.459937,27.077878,snia,,1,0,2020pyf,100
2961,ZTF20aboytzr,0.06774586,1.121e-05,z_gal,59073.28397,0.00151401,2.113256613416232,0.1901064268316684,0.1470226338242355,4.759785096703254e-05,0.1752329324423206,0.028123311,-9.75E-07,0.004065067,0.000534194,-1.97E-06,-1.16E-06,0.000967519,0.030960669,3.1,0,0.074182579,233.179776,27.521852,snia-pec,03fg,1,1,2020qjy,100
